data,produto_id,filial_id,empresa,volume,preco_unitario,receita
2025-05-13,P006,F050,Clamed,3.0,3066.75,9200.25
2025-04-23,P018,F157,Concorrente,5.0,2542.54,12712.7
2025-06-25,P016,F195,Concorrente,2.0,3543.28,7086.56
2025-05-03,P031,F238,Concorrente,5.0,1690.45,8452.25
2025-05-01,P019,F039,Clamed,8.0,2864.13,22913.04
2025-02-26,P015,F079,Clamed,1.0,489.56,489.56
2025-05-19,P009,F275,Clamed,4.0,2347.97,9391.88
2025-03-23,P039,F122,Concorrente,7.0,2278.41,15948.87
2025-05-22,P030,F004,Concorrente,2.0,3176.1,6352.2
2025-01-15,P030,F239,Clamed,1.0,5619.2,5619.2
2025-05-19,P004,F186,Concorrente,2.0,321.34,642.68
2025-05-09,P014,F209,Concorrente,3.0,242.93,728.79
2025-04-29,P010,F237,Clamed,1.0,406.45,406.45
2025-04-27,P032,F154,Clamed,4.0,215.92,863.68
2025-01-13,P018,F022,Concorrente,7.0,1923.16,13462.12
2025-06-11,P034,F076,Concorrente,1.0,425.89,425.89
2025-03-29,P010,F010,Concorrente,1.0,427.46,427.46
2025-05-12,P032,F054,Concorrente,4.0,2202.88,8811.52
2025-05-10,P009,F185,Clamed,4.0,2270.71,9082.84
2025-03-18,P039,F027,Clamed,6.0,203.67,1222.02
2025-03-09,P028,F045,Concorrente,1.0,481.67,481.67
2025-01-31,P003,F299,Clamed,4.0,2250.75,9003
2025-05-23,P040,F283,Concorrente,2.0,314.64,629.28
2025-06-22,P006,F023,Concorrente,4.0,2312.63,9250.52
2025-01-03,P038,F078,Concorrente,3.0,233.99,701.97
2025-05-06,P045,F052,Concorrente,3.0,2403.31,7209.93
2025-04-16,P043,F167,Clamed,1.0,344.98,344.98
2025-05-20,P034,F242,Concorrente,7.0,1582.96,11080.72
2025-03-24,P024,F060,Concorrente,3.0,220.8,662.4
2025-02-13,P027,F046,Clamed,3.0,235.55,706.65
2025-04-20,P030,F058,Clamed,1.0,420.41,420.41
2025-03-02,P006,F064,Clamed,6.0,223.43,1340.58
2025-04-10,P017,F238,Clamed,2.0,31.9,63.8
2025-01-24,P050,F110,Concorrente,2.0,360.51,721.02
2025-02-17,P037,F111,Clamed,1.0,465.62,465.62
2025-04-21,P027,F060,Clamed,5.0,1850.25,9251.25
2025-02-06,P016,F145,Concorrente,2.0,23.37,46.74
2025-04-19,P012,F181,Clamed,2.0,4515.78,9031.56
2025-05-14,P026,F091,Clamed,2.0,3049.42,6098.84
2025-03-02,P045,F015,Clamed,2.0,320.72,641.44
2025-05-10,P041,F284,Concorrente,3.0,2978.98,8936.94
2025-06-04,P026,F074,Concorrente,8.0,1462.63,11701.04
2025-03-27,P013,F081,Concorrente,1.0,662.19,662.19
2025-05-10,P046,F282,Concorrente,2.0,43.17,86.34
2025-05-11,P017,F092,Concorrente,6.0,2019.55,12117.3
2025-01-22,P023,F022,Clamed,6.0,2295.4,13772.4
2025-04-09,P049,F155,Clamed,1.0,3150.72,3150.72
2025-01-31,P019,F206,Concorrente,2.0,385.02,770.04
2025-06-03,P035,F161,Concorrente,1.0,375.72,375.72
2025-04-16,P004,F106,Concorrente,1.0,2864.64,2864.64
2025-05-19,P034,F196,Concorrente,3.0,231.62,694.86
2025-05-17,P010,F102,Clamed,1.0,354.51,354.51
2025-06-13,P020,F003,Clamed,2.0,396.52,793.04
2025-05-14,P044,F024,Clamed,4.0,219.34,877.36
2025-06-18,P043,F042,Concorrente,2.0,2640.94,5281.88
2025-05-30,P026,F029,Concorrente,2.0,2760.76,5521.52
2025-04-02,P008,F023,Clamed,7.0,1450.86,10156.02
2025-06-16,P034,F126,Clamed,3.0,35.29,105.87
2025-03-05,P006,F149,Concorrente,5.0,1763.57,8817.85
2025-05-01,P038,F293,Clamed,3.0,3487.86,10463.58
2025-06-16,P001,F288,Clamed,3.0,261.03,783.09
2025-04-27,P026,F145,Clamed,3.0,20.29,60.87
2025-04-29,P002,F071,Concorrente,2.0,2425.05,4850.1
2025-06-03,P007,F024,Concorrente,1.0,4808.89,4808.89
2025-06-12,P035,F025,Concorrente,2.0,247.37,494.74
2025-02-01,P032,F261,Concorrente,19.0,734.15,13948.85
2025-02-19,P025,F279,Clamed,4.0,3441.85,13767.4
2025-03-29,P045,F037,Concorrente,2.0,3394.39,6788.78
2025-01-18,P007,F173,Concorrente,1.0,5872.4,5872.4
2025-04-18,P031,F010,Clamed,4.0,2105.95,8423.8
2025-02-25,P008,F017,Clamed,5.0,1990.75,9953.75
2025-06-03,P050,F077,Concorrente,3.0,3115.59,9346.77
2025-05-21,P025,F078,Concorrente,11.0,2196.18,24157.98
2025-01-19,P041,F274,Clamed,2.0,353.25,706.5
2025-06-28,P019,F179,Concorrente,4.0,388.29,1553.16
2025-01-29,P004,F072,Concorrente,2.0,3006.55,6013.1
2025-05-07,P019,F287,Clamed,5.0,2650.27,13251.35
2025-04-17,P022,F140,Concorrente,5.0,1695.59,8477.95
2025-04-28,P050,F209,Concorrente,2.0,274.68,549.36
2025-04-05,P037,F036,Concorrente,2.0,373.45,746.9
2025-01-12,P025,F281,Concorrente,4.0,374.37,1497.48
2025-03-29,P050,F004,Clamed,4.0,307.83,1231.32
2025-01-24,P047,F065,Concorrente,4.0,2829.11,11316.44
2025-05-02,P033,F013,Clamed,9.0,1121.89,10097.01
2025-04-04,P010,F139,Clamed,2.0,3088.48,6176.96
2025-03-10,P031,F102,Concorrente,5.0,1385.37,6926.85
2025-02-14,P013,F296,Clamed,1.0,664.97,664.97
2025-01-27,P040,F271,Concorrente,2.0,300,600
2025-03-14,P022,F253,Clamed,3.0,234.05,702.15
2025-01-10,P003,F138,Clamed,6.0,206.17,1237.02
2025-04-25,P020,F093,Clamed,2.0,248.57,497.14
2025-04-15,P050,F243,Concorrente,6.0,1734.93,10409.58
2025-01-16,P043,F148,Concorrente,3.0,3133.23,9399.69
2025-03-11,P036,F105,Clamed,1.0,428.54,428.54
2025-02-13,P024,F011,Clamed,1.0,384.77,384.77
2025-04-21,P017,F152,Clamed,2.0,360.9,721.8
2025-06-17,P047,F063,Clamed,2.0,3044.78,6089.56
2025-06-25,P038,F176,Concorrente,4.0,235.48,941.92
2025-04-15,P041,F076,Concorrente,3.0,2269.34,6808.02
2025-06-15,P028,F087,Concorrente,3.0,2598.32,7794.96
2025-04-17,P045,F227,Concorrente,4.0,160.48,641.92
2025-02-25,P035,F056,Concorrente,4.0,2940.96,11763.84
2025-06-23,P037,F140,Clamed,1.0,3221.72,3221.72
2025-02-12,P011,F083,Concorrente,2.0,34.58,69.16
2025-01-28,P019,F019,Clamed,3.0,3593.88,10781.64
2025-02-18,P037,F199,Concorrente,2.0,3441.46,6882.92
2025-03-26,P026,F277,Concorrente,4.0,2870.29,11481.16
2025-03-04,P003,F072,Clamed,4.0,2101.99,8407.96
2025-06-06,P011,F042,Clamed,1.0,2461.68,2461.68
2025-02-07,P017,F024,Concorrente,4.0,2295.37,9181.48
2025-05-25,P046,F278,Concorrente,1.0,4316.58,4316.58
2025-01-18,P020,F132,Clamed,5.0,1884.77,9423.85
2025-03-13,P042,F106,Concorrente,6.0,1762.99,10577.94
2025-01-12,P001,F255,Concorrente,5.0,224.67,1123.35
2025-06-16,P038,F282,Concorrente,6.0,15.17,91.02
2025-04-11,P040,F211,Concorrente,3.0,2180.04,6540.12
2025-03-28,P009,F231,Clamed,3.0,263.96,791.88
2025-03-08,P042,F275,Clamed,6.0,1667.06,10002.36
2025-06-06,P020,F154,Clamed,3.0,226.86,680.58
2025-01-21,P007,F264,Concorrente,1.0,409.45,409.45
2025-04-06,P019,F258,Clamed,6.0,2750.11,16500.66
2025-01-12,P001,F068,Clamed,6.0,1624.27,9745.62
2025-05-29,P049,F146,Concorrente,3.0,2261.2,6783.6
2025-04-01,P048,F022,Concorrente,2.0,290.82,581.64
2025-05-03,P009,F004,Concorrente,18.0,862.34,15522.12
2025-01-06,P013,F140,Concorrente,1.0,3121.49,3121.49
2025-03-29,P035,F094,Concorrente,7.0,1331.77,9322.39
2025-05-22,P046,F239,Concorrente,1.0,402.36,402.36
2025-05-06,P024,F298,Clamed,3.0,2575.5,7726.5
2025-01-26,P011,F021,Clamed,2.0,355.22,710.44
2025-05-06,P011,F230,Concorrente,1.0,6328.82,6328.82
2025-02-20,P022,F220,Clamed,2.0,2150.96,4301.92
2025-06-29,P046,F030,Concorrente,2.0,38.11,76.22
2025-01-23,P033,F216,Concorrente,3.0,325.98,977.94
2025-01-14,P048,F283,Clamed,3.0,26.29,78.87
2025-05-21,P027,F063,Clamed,3.0,2264.32,6792.96
2025-06-09,P041,F140,Clamed,3.0,249.07,747.21
2025-01-08,P015,F055,Concorrente,2.0,2415.93,4831.86
2025-04-08,P030,F173,Clamed,1.0,3591.82,3591.82
2025-02-17,P042,F078,Clamed,6.0,2065.72,12394.32
2025-06-15,P047,F112,Concorrente,3.0,202.84,608.52
2025-02-10,P044,F008,Concorrente,3.0,2209.65,6628.95
2025-05-07,P002,F034,Concorrente,4.0,2103.14,8412.56
2025-01-25,P047,F257,Concorrente,3.0,1964.9,5894.7
2025-06-22,P009,F176,Clamed,7.0,1499.55,10496.85
2025-03-07,P031,F171,Clamed,4.0,2654.88,10619.52
2025-04-07,P030,F139,Concorrente,2.0,409.22,818.44
2025-01-16,P011,F052,Concorrente,2.0,3009.95,6019.9
2025-05-25,P014,F012,Clamed,3.0,296.32,888.96
2025-01-09,P008,F118,Clamed,3.0,2815.63,8446.89
2025-06-08,P016,F296,Clamed,3.0,2243.87,6731.61
2025-02-26,P041,F019,Concorrente,10.0,1112.03,11120.3
2025-04-07,P036,F033,Concorrente,4.0,325.01,1300.04
2025-04-18,P004,F038,Concorrente,1.0,489.71,489.71
2025-02-18,P047,F121,Concorrente,3.0,2643.39,7930.17
2025-05-31,P033,F213,Clamed,7.0,1400.33,9802.31
2025-01-11,P005,F113,Clamed,1.0,34.64,34.64
2025-06-28,P032,F292,Clamed,10.0,987.67,9876.7
2025-05-25,P039,F140,Clamed,3.0,4566.47,13699.41
2025-06-24,P026,F040,Concorrente,7.0,1444.53,10111.71
2025-01-05,P048,F161,Clamed,1.0,302.09,302.09
2025-01-18,P025,F017,Clamed,3.0,34.73,104.19
2025-02-20,P019,F028,Clamed,5.0,2471.18,12355.9
2025-05-22,P047,F211,Clamed,1.0,3765.04,3765.04
2025-06-16,P002,F011,Concorrente,1.0,422.42,422.42
2025-04-08,P049,F093,Clamed,1.0,4939.2,4939.2
2025-01-19,P028,F282,Concorrente,1.0,409.65,409.65
2025-02-06,P034,F241,Clamed,1.0,394.92,394.92
2026-01-30,P042,F213,Clamed,3.0,2718.52,8155.56
2025-01-18,P023,F161,Clamed,1.0,582.99,582.99
2025-03-10,P023,F259,Concorrente,5.0,209.98,1049.9
2025-03-19,P031,F041,Concorrente,7.0,1781.2,12468.4
2025-01-19,P047,F139,Concorrente,4.0,2078.37,8313.48
2025-03-16,P021,F143,Concorrente,5.0,223.06,1115.3
2025-06-20,P017,F185,Concorrente,2.0,2530.08,5060.16
2025-02-26,P011,F084,Clamed,1.0,642.26,642.26
2025-04-27,P025,F225,Clamed,3.0,2891.91,8675.73
2025-05-02,P024,F164,Concorrente,1.0,362.85,362.85
2025-03-15,P016,F168,Concorrente,4.0,1751.56,7006.24
2025-05-14,P041,F071,Clamed,6.0,1501.52,9009.12
2025-03-27,P028,F297,Clamed,1.0,458.58,458.58
2025-06-04,P043,F276,Concorrente,2.0,33.47,66.94
2025-05-17,P021,F294,Clamed,5.0,2832.04,14160.2
2025-03-27,P009,F229,Clamed,4.0,2681.63,10726.52
2025-06-13,P005,F126,Clamed,3.0,236.15,708.45
2025-01-31,P004,F177,Concorrente,1.0,3135.44,3135.44
2025-05-10,P031,F014,Clamed,7.0,1605.18,11236.26
2025-03-02,P010,F194,Concorrente,1.0,416.01,416.01
2025-05-28,P044,F103,Clamed,7.0,1986.1,13902.7
2025-04-14,P045,F253,Concorrente,2.0,3150.68,6301.36
2025-05-08,P014,F230,Clamed,1.0,420.77,420.77
2025-04-01,P039,F133,Clamed,3.0,369.52,1108.56
2025-06-02,P009,F093,Clamed,3.0,2727.94,8183.82
2025-03-12,P020,F035,Clamed,1.0,3165.92,3165.92
2025-04-13,P019,F191,Concorrente,7.0,226.39,1584.73
2025-05-06,P050,F053,Clamed,4.0,2039.63,8158.52
2025-01-23,P005,F132,Concorrente,4.0,2210.1,8840.4
2025-02-17,P043,F103,Clamed,7.0,1536.09,10752.63
2025-03-07,P041,F297,Clamed,4.0,2125.51,8502.04
2025-02-15,P021,F118,Clamed,2.0,4400.03,8800.06
2025-01-26,P025,F283,Concorrente,6.0,1895.04,11370.24
2025-06-04,P016,F171,Concorrente,2.0,307.13,614.26
2025-06-17,P025,F129,Clamed,3.0,3471.98,10415.94
2025-01-04,P036,F096,Concorrente,6.0,252.15,1512.9
2025-05-19,P027,F225,Concorrente,3.0,3120.61,9361.83
2025-04-14,P045,F286,Concorrente,7.0,1282.8,8979.6
2025-02-03,P022,F297,Concorrente,4.0,2428.95,9715.8
2025-06-13,P041,F074,Clamed,2.0,320.97,641.94
2025-05-24,P018,F227,Clamed,3.0,362.62,1087.86
2025-02-23,P025,F062,Concorrente,4.0,289.32,1157.28
2025-05-24,P005,F260,Concorrente,4.0,2429.45,9717.8
2025-04-10,P028,F247,Concorrente,1.0,419.79,419.79
2025-02-04,P001,F192,Concorrente,,1061.43,11675.73
2025-01-09,P037,F274,Clamed,2.0,4076.68,8153.36
2025-01-25,P032,F187,Clamed,9.0,1179.53,10615.77
2025-01-14,P027,F078,Clamed,6.0,170.69,1024.14
2025-04-16,P005,F116,Clamed,1.0,5398.35,5398.35
2025-06-21,P038,F249,Concorrente,4.0,2875.62,11502.48
2025-04-09,P004,F088,Concorrente,2.0,355.45,710.9
2025-03-11,P009,F250,Concorrente,6.0,1448.31,8689.86
2025-02-24,P042,F245,Concorrente,4.0,192.71,770.84
2025-06-03,P009,F130,Clamed,8.0,1345.6,10764.8
2025-04-26,P038,F288,Clamed,2.0,225.15,450.3
2025-05-02,P033,F007,Concorrente,2.0,2906.71,5813.42
2025-01-23,P022,F025,Clamed,2.0,238.77,477.54
2025-05-15,P010,F109,Concorrente,1.0,382.87,382.87
2025-03-07,P048,F128,Concorrente,2.0,2776.85,5553.7
2025-04-06,P029,F269,Clamed,5.0,1752.22,8761.1
2025-04-23,P034,F146,Concorrente,2.0,3711.52,7423.04
2025-02-23,P046,F137,Clamed,1.0,362.04,362.04
2025-04-21,P016,F250,Clamed,2.0,226.06,452.12
2025-01-16,P029,F229,Concorrente,5.0,1952.4,9762
2025-03-18,P001,F156,Clamed,3.0,2683.65,8050.95
2025-04-13,P030,F122,Concorrente,2.0,336.45,672.9
2025-02-25,P042,F094,Clamed,6.0,1848.04,11088.24
2025-05-27,P048,F061,Concorrente,6.0,200.5,1203
2025-03-20,P004,F050,Concorrente,2.0,2751.19,5502.38
2025-03-22,P047,F107,Clamed,3.0,31.8,95.4
2025-02-11,P012,F155,Clamed,4.0,2658.96,10635.84
2025-05-15,P036,F001,Concorrente,4.0,4538.31,18153.24
2025-01-16,P002,F261,Concorrente,3.0,2791.59,8374.77
2025-05-10,P011,F083,Concorrente,2.0,411.54,823.08
2025-05-12,P038,F238,Concorrente,3.0,3054.54,9163.62
2025-06-24,P038,F159,Concorrente,1.0,407.85,407.85
2025-04-10,P035,F226,Concorrente,3.0,2032.96,6098.88
2025-03-11,P048,F036,Clamed,6.0,185.43,1112.58
2025-02-28,P039,F007,Clamed,2.0,4047.61,8095.22
2025-02-10,P005,F125,Clamed,1.0,415.76,415.76
2025-01-06,P015,F088,Concorrente,2.0,356.97,713.94
2025-05-14,P012,F152,Concorrente,5.0,373.27,1866.35
2025-06-24,P033,F043,Concorrente,13.0,118.33,1538.29
2025-01-28,P032,F078,Clamed,7.0,191.79,1342.53
2025-01-30,P038,F078,Concorrente,6.0,1769.05,10614.3
2025-04-03,P007,F125,Concorrente,2.0,2731.04,5462.08
2025-03-21,P044,F123,Clamed,7.0,1662.57,11637.99
2025-02-27,P025,F014,Concorrente,4.0,2803.28,11213.12
2025-05-14,P021,F173,Concorrente,3.0,352.01,1056.03
2025-03-18,P003,F262,Clamed,3.0,2850.53,8551.59
2025-01-04,P042,F094,Concorrente,7.0,2276.81,15937.67
2025-04-10,P023,F157,Concorrente,5.0,2415.62,12078.1
2025-04-05,P030,F101,Concorrente,2.0,337.59,675.18
2025-05-27,P012,F010,Concorrente,6.0,2836.31,17017.86
2025-06-14,P025,F123,Concorrente,10.0,2057.35,20573.5
2025-06-27,P035,F232,Concorrente,4.0,2103.58,8414.32
2025-04-24,P007,F070,Clamed,1.0,461.97,461.97
2025-04-15,P029,F051,Clamed,4.0,2643.92,10575.68
2025-01-06,P013,F134,Clamed,2.0,2893,5786
2025-01-05,P032,F171,Clamed,4.0,1969.86,7879.44
2025-02-17,P008,F111,Clamed,3.0,2183.42,6550.26
2025-02-24,P039,F250,Concorrente,2.0,4336.43,8672.86
2025-04-07,P013,F269,Clamed,1.0,595.59,595.59
2025-04-02,P018,F075,Clamed,4.0,3013.15,12052.6
2025-02-12,P038,F087,Concorrente,5.0,186.32,931.6
2025-01-28,P025,F158,Clamed,5.0,266.25,1331.25
2025-06-02,P019,F104,Clamed,11.0,204.51,2249.61
2025-05-11,P050,F016,Concorrente,5.0,212.22,1061.1
2025-03-17,P002,F107,Concorrente,2.0,4378.3,8756.6
2025-05-29,P021,F222,Concorrente,2.0,4567.96,9135.92
2025-02-22,P043,F061,Clamed,6.0,1635.44,9812.64
2025-04-04,P032,F136,Clamed,2.0,3095.1,6190.2
2025-04-07,P007,F084,Clamed,1.0,455.04,455.04
2025-03-31,P020,F201,Clamed,3.0,2494.34,7483.02
2025-03-13,P024,F110,Clamed,3.0,2139.08,6417.24
2025-04-25,P011,F129,Clamed,1.0,647.8,647.8
2025-05-18,P029,F021,Concorrente,8.0,1600.75,12806
2025-01-13,P050,F253,Concorrente,4.0,206.57,826.28
2025-06-03,P015,F107,Clamed,2.0,381.15,762.3
2025-04-28,P019,F168,Clamed,3.0,33.19,99.57
2025-06-18,P018,F188,Clamed,4.0,3108.64,12434.56
2025-03-10,P049,F282,Clamed,1.0,4412.39,4412.39
2025-03-16,P044,F268,Concorrente,10.0,126.32,1263.2
2025-04-03,P014,F004,Concorrente,3.0,2636.64,7909.92
2025-03-23,P043,F196,Concorrente,1.0,387.81,387.81
2025-03-24,P016,F013,Clamed,2.0,337.03,674.06
2025-05-02,P015,F035,Clamed,1.0,4331.66,4331.66
2025-01-20,P040,F001,Concorrente,4.0,180.61,722.44
2025-02-24,P040,F016,Concorrente,5.0,227.98,1139.9
2025-02-01,P027,F164,Concorrente,4.0,254.41,1017.64
2025-03-01,P028,F284,Concorrente,2.0,402.25,804.5
2025-06-29,P024,F066,Clamed,3.0,310.52,931.56
2025-03-14,P047,F072,Concorrente,4.0,1723.78,6895.12
2025-02-28,P014,F297,Clamed,3.0,2979.32,8937.96
2025-03-15,P047,F085,Clamed,4.0,1712.82,6851.28
2025-04-08,P032,F124,Clamed,8.0,1196.03,9568.24
2025-02-14,P039,F084,Concorrente,4.0,228.14,912.56
2025-03-21,P025,F051,Concorrente,3.0,340.81,1022.43
2025-01-24,P016,F295,Concorrente,3.0,2965.21,8895.63
2025-04-06,P049,F260,Concorrente,2.0,379.63,759.26
2025-05-19,P017,F266,Concorrente,4.0,1676.1,6704.4
2025-03-16,P029,F184,Concorrente,11.0,992.79,10920.69
2025-06-22,P044,F264,Concorrente,7.0,1694.09,11858.63
2025-05-15,P005,F043,Clamed,1.0,451.45,451.45
2025-02-08,P017,F198,Clamed,4.0,1799.12,7196.48
2025-01-29,P012,F206,Clamed,3.0,3506.9,10520.7
2025-01-28,P018,F178,Concorrente,1.0,560.55,560.55
2025-04-19,P043,F128,Concorrente,5.0,1570.83,7854.15
2025-05-10,P024,F281,Concorrente,4.0,276.13,1104.52
2025-02-06,P015,F049,Concorrente,2.0,2761.09,5522.18
2025-03-08,P050,F076,Clamed,2.0,2454.22,4908.44
2025-01-02,P008,F109,Clamed,6.0,1437.46,8624.76
2025-02-03,P036,F061,Concorrente,8.0,1771.79,14174.32
2025-06-29,P010,F220,Clamed,1.0,6097.71,6097.71
2025-06-17,P048,F179,Concorrente,3.0,2039.03,6117.09
2025-05-25,P022,F060,Concorrente,3.0,2168.63,6505.89
2025-01-08,P006,F195,Concorrente,5.0,1906.81,9534.05
2025-05-27,P040,F233,Clamed,3.0,2014.53,6043.59
2025-03-20,P031,F182,Clamed,3.0,220.35,661.05
2025-05-27,P023,F106,Concorrente,8.0,203.15,1625.2
2025-05-25,P019,F219,Clamed,2.0,5816.05,11632.1
2025-04-13,P028,F079,Clamed,1.0,574.3,574.3
2025-04-18,P002,F267,Concorrente,4.0,2036.85,8147.4
2025-06-07,P013,F213,Concorrente,1.0,423.38,423.38
2025-03-25,P035,F108,Clamed,3.0,27.34,82.02
2025-02-17,P040,F158,Clamed,4.0,188.89,755.56
2025-04-08,P001,F191,Clamed,13.0,103.73,1348.49
2025-06-17,P040,F120,Concorrente,2.0,332.82,665.64
2025-05-09,P034,F097,Clamed,3.0,1907.08,5721.24
2025-05-19,P048,F277,Concorrente,4.0,244.66,978.64
2025-03-09,P046,F210,Clamed,1.0,54.82,54.82
2025-05-22,P021,F115,Concorrente,6.0,2354.59,14127.54
2025-02-12,P021,F033,Concorrente,6.0,2302.98,13817.88
2025-05-26,P040,F040,Concorrente,6.0,206.55,1239.3
2025-03-28,P023,F190,Clamed,2.0,5.37,10.74
2025-03-07,P049,F240,Concorrente,1.0,5104.42,5104.42
2025-01-07,P001,F273,Clamed,7.0,168.82,1181.74
2025-03-14,P016,F043,Clamed,4.0,2334.93,9339.72
2025-03-08,P008,F104,Clamed,10.0,108.26,1082.6
2025-05-27,P004,F251,Concorrente,3.0,2025.66,6076.98
2025-02-14,P044,F088,Concorrente,13.0,1109.29,14420.77
2025-03-05,P018,F240,Clamed,2.0,4.61,9.22
2025-05-22,P023,F105,Clamed,3.0,2047.11,6141.33
2025-04-15,P046,F175,Clamed,1.0,3820.84,3820.84
2025-05-05,P034,F298,Concorrente,4.0,291.3,1165.2
2025-03-03,P005,F168,Clamed,2.0,2756.04,5512.08
2025-04-08,P031,F136,Clamed,2.0,247.66,495.32
2025-06-19,P049,F089,Concorrente,1.0,4704.29,4704.29
2025-06-14,P021,F171,Clamed,4.0,356.3,1425.2
2025-01-19,P041,F165,Concorrente,3.0,2886.85,8660.55
2025-02-20,P005,F004,Concorrente,3.0,228.02,684.06
2025-05-25,P035,F150,Clamed,2.0,3706.71,7413.42
2025-03-10,P040,F250,Concorrente,2.0,217.2,434.4
2025-06-10,P007,F098,Concorrente,2.0,281.35,562.7
2025-04-18,P030,F206,Concorrente,1.0,340.11,340.11
2025-04-10,P008,F228,Concorrente,3.0,247.7,743.1
2025-06-21,P023,F115,Clamed,2.0,492.61,985.22
2025-04-15,P047,F109,Concorrente,2.0,257.45,514.9
2025-04-21,P046,F068,Clamed,2.0,398.1,796.2
2025-04-29,P050,F160,Concorrente,1.0,371.87,371.87
2025-04-22,P042,F128,Concorrente,7.0,161.17,1128.19
2025-06-14,P020,F085,Clamed,3.0,2237.75,6713.25
2025-03-28,P042,F038,Clamed,5.0,789.61,3948.05
2025-04-30,P013,F161,Concorrente,1.0,369.37,369.37
2025-03-24,P024,F048,Clamed,3.0,245.09,735.27
2025-04-02,P004,F068,Clamed,1.0,4086.42,4086.42
2025-01-21,P032,F231,Clamed,5.0,1983.59,9917.95
2025-03-11,P035,F198,Clamed,4.0,215.2,860.8
2025-04-17,P005,F105,Concorrente,1.0,359.53,359.53
2025-06-22,P019,F270,Clamed,2.0,468.16,936.32
2025-03-02,P017,F249,Clamed,6.0,1869.32,11215.92
2025-02-12,P041,F261,Clamed,3.0,280.15,840.45
2025-06-01,P023,F238,Clamed,3.0,4102.25,12306.75
2025-05-20,P033,F235,Clamed,7.0,1556.54,10895.78
2025-03-15,P001,F006,Concorrente,4.0,2554.89,10219.56
2025-04-19,P002,F187,Concorrente,1.0,585.72,585.72
2025-01-01,P030,F035,Clamed,1.0,296.22,296.22
2025-04-25,P039,F204,Clamed,2.0,514.29,1028.58
2025-03-30,P004,F212,Clamed,1.0,3457.66,3457.66
2025-05-14,P031,F124,Concorrente,5.0,2214.34,11071.7
2025-06-02,P034,F088,Concorrente,3.0,239.52,718.56
2025-03-21,P010,F143,Clamed,1.0,4195.71,4195.71
2025-06-03,P016,F099,Concorrente,6.0,162,972
2025-01-14,P022,F038,Clamed,2.0,2924.42,5848.84
2025-04-26,P030,F161,Clamed,1.0,4487,4487
2025-04-25,P023,F066,Concorrente,11.0,1419.44,15613.84
2025-03-13,P046,F099,Concorrente,2.0,388.26,776.52
2025-03-07,P023,F071,Clamed,8.0,191.27,1530.16
2025-06-05,P008,F164,Concorrente,4.0,2092.64,8370.56
2025-01-02,P001,F012,Clamed,10.0,1288.4,12884
2025-01-04,P039,F177,Concorrente,6.0,2522.67,15136.02
2025-01-21,P029,F068,Clamed,9.0,1500.79,13507.11
2025-02-17,P006,F211,Clamed,2.0,316.24,632.48
2025-03-07,P014,F089,Clamed,3.0,1910.59,5731.77
2025-05-31,P039,F091,Concorrente,5.0,2331.14,11655.7
2025-01-28,P030,F004,Concorrente,2.0,331.34,662.68
2025-05-06,P026,F225,Concorrente,2.0,3101.28,6202.56
2025-02-13,P049,F272,Concorrente,1.0,4031.67,4031.67
2025-01-16,P035,F130,Concorrente,2.0,296.46,592.92
2025-01-02,P009,F111,Clamed,3.0,2662.61,7987.83
2025-03-16,P006,F088,Concorrente,16.0,83.23,1331.68
2025-05-08,P008,F270,Clamed,4.0,2248.46,8993.84
2025-01-06,P018,F240,Concorrente,2.0,4212.52,8425.04
2025-03-19,P006,F264,Concorrente,5.0,203.3,1016.5
2025-04-28,P039,F216,Clamed,3.0,327.21,981.63
2025-05-09,P004,F271,Concorrente,1.0,4720.62,4720.62
2026-03-11,P050,F228,Clamed,2.0,2986.03,5972.06
2026-01-24,P010,F184,Concorrente,1.0,4662.52,4662.52
2025-03-16,P035,F158,Clamed,4.0,294.66,1178.64
2025-01-30,P032,F044,Clamed,4.0,1633.37,6533.48
2025-06-15,P001,F037,Clamed,5.0,1232.16,6160.8
2025-05-24,P005,F167,Clamed,1.0,6.17,6.17
2025-06-22,P037,F050,Concorrente,1.0,4853.32,4853.32
2025-05-29,P019,F266,Clamed,2.0,519.71,1039.42
2025-05-07,P049,F167,Concorrente,1.0,5598.66,
2025-03-10,P033,F266,Clamed,2.0,315.34,630.68
2025-04-18,P041,F217,Concorrente,2.0,344.22,688.44
2025-01-22,P019,F296,Concorrente,3.0,29.84,89.52
2025-01-06,P004,F134,Clamed,2.0,3717.66,7435.32
2025-01-08,P012,F294,Concorrente,4.0,2819.36,11277.44
2025-06-02,P022,F245,Concorrente,3.0,238.5,715.5
2025-04-01,P008,F265,Concorrente,19.0,90,1710
2025-05-31,P023,F255,Concorrente,7.0,23.19,162.33
2025-05-24,P047,F214,Concorrente,1.0,394.03,394.03
2025-04-23,P049,F276,Concorrente,2.0,247.94,495.88
2025-03-18,P008,F006,Clamed,4.0,2529.46,10117.84
2025-02-05,P035,F143,Clamed,1.0,3.63,3.63
2025-02-01,P033,F166,Clamed,6.0,235.73,1414.38
2025-01-10,P005,F195,Clamed,1.0,564.9,564.9
2025-04-26,P019,F208,Concorrente,4.0,288.66,1154.64
2025-02-11,P005,F156,Clamed,1.0,335.48,335.48
2025-04-17,P004,F084,Concorrente,1.0,3154.09,3154.09
2025-05-22,P015,F223,Concorrente,2.0,361.05,722.1
